"Date","Price","Vol.","weekday","mom","mom1","mom2","mom3","ROC_5","ROC_10","ROC_15","ROC_20","EMA_10","EMA_20","EMA_50","EMA_200","Name"
"2010-04-14","7729","0.08239853","2","0.00120471","0.017812409","-0.001579654","-0.009453521","1.102724764","3.057455632","6.489391017","5.63938549","7619.649773","7483.517925","7226.918497","7294.360162","NYSE"
"2010-04-15","7719.7","-0.025233246","3","0.017812409","-0.001579654","-0.009453521","0.003191754","1.006175747","1.71820853","10.09426832","6.708227358","7595.349722","7457.677706","7206.425375","7289.991922","NYSE"
"2010-04-16","7584.6","-0.018022381","4","-0.001579654","-0.009453521","0.003191754","0.0002486","-1.519164849","1.474365835","9.664266505","7.163445236","7567.716327","7430.096412","7185.47539","7285.673248","NYSE"
"2010-04-19","7596.6","-0.015082179","0","-0.009453521","0.003191754","0.0002486","-0.007634777","-1.055017193","0.709257467","4.670965608","7.542682409","7563.9644","7413.832876","7169.18459","7282.668959","NYSE"
"2010-04-20","7669.1","0.071548942","1","0.003191754","0.0002486","-0.007634777","0.003125977","2.760247082","4.52352396","6.195217193","10.20088516","7556.712044","7394.594232","7151.739063","7279.513874","NYSE"
"2010-04-21","7644.7","0.006570953","2","0.0002486","-0.007634777","0.003125977","0.028741408","1.93341067","5.327914026","4.487179487","10.35772029","7531.736942","7365.698888","7130.62229","7275.598435","NYSE"
"2010-04-22","7642.8","-0.102358844","3","-0.007634777","0.003125977","0.028741408","-0.004880195","0.70493985","8.997561289","5.64525047","14.87749887","7506.634041","7336.33035","7109.639526","7271.888872","NYSE"
"2010-04-23","7701.6","0.01417393","4","0.003125977","0.028741408","-0.004880195","-0.011806095","3.039708873","11.35594691","8.816547982","13.67004162","7476.374939","7304.070387","7087.877874","7268.161122","NYSE"
"2010-04-26","7677.6","-0.003282684","0","0.028741408","-0.004880195","-0.011806095","0.015372471","1.783086529","5.787037037","8.689373991","15.16342418","7426.324925","7262.225164","7062.827992","7263.804952","NYSE"
"2010-04-27","7463.1","0.129321988","1","-0.004880195","-0.011806095","0.015372471","-0.009107661","1.715913427","3.342703242","7.240774802","11.96105494","7370.48602","7218.501497","7037.735257","7259.646208","NYSE"
"2010-04-28","7499.7","-0.087508093","2","-0.011806095","0.015372471","-0.009107661","0.028062476","3.33011849","2.50533049","8.264522462","13.09376602","7349.905135","7192.754286","7020.37343","7257.601446","NYSE"
"2010-04-29","7589.3","0.130929696","3","0.015372471","-0.009107661","0.028062476","0.010912097","8.234572655","4.905728188","14.07335037","10.09676062","7316.617387","7160.444211","7000.80908","7255.168295","NYSE"
"2010-04-30","7474.4","0.037368296","4","-0.009107661","0.028062476","0.010912097","0.035097477","8.070905989","5.606420255","10.31673407","10.05359562","7256.021251","7115.301497","6976.789043","7251.810187","NYSE"
"2010-05-03","7543.1","-0.032065856","0","0.028062476","0.010912097","0.035097477","0.013837078","3.933807319","6.785299697","13.14593427","13.24105628","7207.49264","7077.501654","6956.478392","7249.573104","NYSE"
"2010-05-04","7337.2","-0.169027009","1","0.010912097","0.035097477","0.013837078","-0.047040344","1.599346414","5.431658811","10.0723094","7.275279256","7132.913227","7028.491302","6932.534653","7246.623085","NYSE"
"2010-05-05","7258","0.10056842","2","0.035097477","0.013837078","-0.047040344","0.004971129","-0.798206768","4.775378219","9.448985131","5.795580433","7087.516167","6995.99565","6916.0177","7245.712764","NYSE"
"2010-05-06","7011.9","-0.047172457","3","0.013837078","-0.047040344","0.004971129","-0.012943524","-3.075583324","5.394558846","1.720511221","6.236080178","7049.63087","6968.416244","6902.059238","7245.589274","NYSE"
"2010-05-07","6916.2","0.168572399","4","-0.047040344","0.004971129","-0.012943524","0.011334734","-2.280434045","2.07810609","1.834619236","6.200479086","7058.015508","6963.839007","6897.575942","7247.93791","NYSE"
"2010-05-10","7257.6","-0.168157728","0","0.004971129","-0.012943524","0.011334734","0.022154403","2.743565786","8.863455683","8.954977406","10.0286533","7089.530065","6968.853639","6896.815776","7251.271959","NYSE"
"2010-05-11","7221.7","0.038376834","1","-0.012943524","0.011334734","0.022154403","0.001953623","3.771985286","8.339584146","5.586584011","10.09192494","7052.181191","6938.459285","6882.08989","7251.208361","NYSE"
"2010-05-12","7316.4","-0.005498749","2","0.011334734","0.022154403","0.001953623","0.015030463","5.61843169","10.32964382","6.64684275","7.855826638","7014.510345","6908.644473","6868.228252","7251.504927","NYSE"
"2010-05-13","7234.4","0.162225037","3","0.022154403","0.001953623","0.015030463","0.004619471","8.738914775","4.948283115","9.607139069","6.157187298","6947.423754","6865.722839","6849.935528","7250.852715","NYSE"
"2010-05-14","7077.6","-0.012842623","4","0.001953623","0.015030463","0.004619471","0.04121449","4.460253269","4.211084281","8.678828082","3.807568202","6883.651255","6826.914717","6834.243101","7251.018069","NYSE"
"2010-05-17","7063.8","-0.197976106","0","0.015030463","0.004619471","0.04121449","-0.018065354","5.956470218","6.045548033","7.090553509","1.057239732","6840.551534","6800.526792","6824.310166","7252.760965","NYSE"
"2010-05-18","6959.2","0.035150129","1","0.004619471","0.04121449","-0.018065354","0.016304918","4.401572204","1.748640271","6.09021754","-0.242255702","6790.940764","6772.813823","6814.535071","7254.66007","NYSE"
"2010-05-19","6927.2","0.008207334","2","0.04121449","-0.018065354","0.016304918","0.000135018","4.460596556","0.973704157","2.11837547","-0.784875394","6753.549823","6753.194225","6808.63038","7257.629518","NYSE"
"2010-05-20","6653","-0.001104994","3","-0.018065354","0.016304918","0.000135018","0.005187442","-3.485993646","0.798448555","-2.374244292","-4.796657222","6714.960895","6734.877828","6803.790803","7260.950417","NYSE"
"2010-05-21","6775.4","-0.479443928","4","0.016304918","0.000135018","0.005187442","-0.037993414","-0.238529949","4.038449727","-0.624816662","-2.91593231","6728.729983","6743.496547","6809.94553","7267.060472","NYSE"
"2010-05-24","6666.7","0.653950431","0","0.000135018","0.005187442","-0.037993414","0.01497438","0.084070199","1.070329437","-4.623814361","-2.802198603","6718.358868","6740.138288","6811.355552","7272.001783","NYSE"
"2010-05-25","6665.8","0.094580996","1","0.005187442","-0.037993414","0.01497438","0.019591359","-2.541084274","1.617452018","-4.448044036","-2.690471672","6729.838616","6747.868635","6817.25986","7278.085218","NYSE"
"2010-05-26","6631.4","0.049596742","2","-0.037993414","0.01497438","0.019591359","-0.026098017","-3.337997784","-2.242205351","-5.021483816","-1.468009866","6744.06942","6756.507438","6823.441895","7284.238838","NYSE"
"2010-05-27","6893.3","0.047243246","3","0.01497438","0.019591359","-0.026098017","-0.003031893","4.439192158","1.151904678","-1.358003492","1.913097473","6769.107069","6769.676642","6831.28034","7290.800033","NYSE"
"2010-05-28","6791.6","-0.074233702","4","0.019591359","-0.026098017","-0.003031893","0.0394073","4.287205946","-0.387210326","-2.683804038","0.816435591","6741.508639","6756.663657","6828.748925","7294.795008","NYSE"
"2010-06-01","6661.1","0.017131547","1","-0.026098017","-0.003031893","0.0394073","0.013497328","0.985430785","-4.703929956","-2.883844348","2.162543519","6730.377226","6752.986147","6830.265208","7299.852244","NYSE"
"2010-06-02","6839.6","-0.092359154","2","-0.003031893","0.0394073","0.013497328","-0.012689316","4.266963428","-1.956680667","-0.153282434","5.719055274","6745.772165","6762.658374","6837.16991","7306.271865","NYSE"
"2010-06-03","6860.4","0.031830455","3","0.0394073","0.013497328","-0.012689316","0.005549034","1.13363308","-1.741621312","1.934563609","6.165273909","6724.921535","6754.559255","6837.070723","7310.962034","NYSE"
"2010-06-04","6600.3","-0.071458293","4","0.013497328","-0.012689316","0.005549034","-0.032991818","-3.14756119","-5.55078561","-2.418722926","2.571952508","6694.815209","6743.418124","6836.118507","7315.490296","NYSE"
"2010-06-07","6512.4","0.002175603","0","-0.012689316","0.005549034","-0.032991818","-0.004592945","-4.48225286","-6.68443451","-3.328088353","0.405482493","6715.818589","6758.48319","6845.743752","7322.678138","NYSE"
"2010-06-08","6596.1","-0.090355075","1","0.005549034","-0.032991818","-0.004592945","-0.000469346","-5.633843116","-3.831518173","1.165626294","-1.341649466","6761.02272","6784.386683","6859.34962","7330.821637","NYSE"
"2010-06-09","6559.7","0.377469078","2","-0.032991818","-0.004592945","-0.000469346","-0.024592627","-5.968951133","-4.23935417","1.392667244","-2.902691021","6797.672214","6804.206334","6870.094502","7338.205774","NYSE"
"2010-06-10","6783.5","-0.034789032","3","-0.004592945","-0.000469346","-0.024592627","0.001978183","-2.843024921","0.791952691","4.975239864","-0.370114706","6850.554928","6829.943843","6882.763666","7346.029953","NYSE"
"2010-06-11","6814.8","0.065696145","4","-0.000469346","-0.024592627","0.001978183","-0.00084503","-2.481325663","0.752524431","5.905389445","0.298771065","6865.456023","6834.832668","6886.815244","7351.68352","NYSE"
"2010-06-14","6818","0.003033117","0","-0.024592627","0.001978183","-0.00084503","-0.00088721","-2.305520927","1.208324674","5.11709656","-1.299979733","6876.712917","6836.94137","6889.754642","7357.079334","NYSE"
"2010-06-15","6989.9","-0.093521007","1","0.001978183","-0.00084503","-0.00088721","0.001332588","1.909927248","7.20541096","4.54844596","1.253005765","6889.760231","6838.935199","6892.683402","7362.497217","NYSE"
"2010-06-16","6976.1","0.069507099","2","-0.00084503","-0.00088721","0.001332588","0.017495517","1.839389206","7.828922963","3.260901744","0.857332871","6867.506949","6823.044167","6888.715378","7366.241913","NYSE"
"2010-06-17","6982","-0.061089797","3","-0.00088721","0.001332588","0.017495517","0.001284653","3.741344982","8.047044259","2.54527296","4.06140547","6843.37516","6806.933027","6885.148659","7370.162937","NYSE"
"2010-06-18","6988.2","0.052594782","4","0.001332588","0.017495517","0.001284653","0.017815221","3.316134183","8.600111892","2.850835234","3.68864621","6812.569641","6788.504924","6881.195543","7374.064072","NYSE"
"2010-06-21","6978.9","-0.07363514","0","0.017495517","0.001284653","0.017815221","-0.004982333","3.596769884","7.597786035","1.029271259","2.329912023","6773.540672","6767.48439","6876.828014","7377.942103","NYSE"
"2010-06-22","6858.9","0.076027148","1","0.001284653","0.017815221","-0.004982333","0.004052489","5.196239321","2.589069371","-0.644609902","1.897135726","6727.905266","6745.230116","6872.66181","7381.952576","NYSE"
"2010-06-23","6850.1","-0.106129669","2","0.017815221","-0.004982333","0.004052489","0.033205012","5.881352788","1.395837651","-0.96431876","-0.750517973","6698.795325","6733.264865","6873.223517","7387.209386","NYSE"
"2010-06-24","6730.2","0.130447692","3","-0.004982333","0.004052489","0.033205012","0.007805738","4.150417827","-1.152936684","0.308517773","-3.37252875","6665.172063","6720.966429","6874.167334","7392.60747","NYSE"
"2010-06-25","6763.9","-0.027408708","4","0.004052489","0.033205012","0.007805738","0.001176106","5.114378069","-0.450364265","0.360555523","-4.003690037","6650.721411","6719.994474","6880.043552","7399.264832","NYSE"
"2010-06-28","6736.6","-0.09877564","0","0.033205012","0.007805738","0.001176106","0.004227016","3.862105117","-2.478357798","-1.2228739","-4.377572747","6625.570613","6715.37284","6884.784105","7405.650408","NYSE"
"2010-06-29","6520.1","-0.11310792","1","0.007805738","0.001176106","0.004227016","-0.007909221","-2.478387029","-5.55233653","-3.136142144","-6.845068008","6600.897416","6713.138402","6890.832436","7412.374533","NYSE"
"2010-06-30","6469.6","0.102391868","2","0.001176106","0.004227016","-0.007909221","-0.029869275","-4.236359869","-6.465417534","-6.263492661","-7.505790181","6618.852398","6733.458234","6905.964372","7421.342116","NYSE"
"2010-07-01","6462","0.10369715","3","0.004227016","-0.007909221","-0.029869275","-0.010361467","-5.092014628","-3.688799463","-7.223155446","-7.672524646","6652.019597","6761.232785","6923.775163","7430.907363","NYSE"
"2010-07-02","6434.8","0.012402028","4","-0.007909221","-0.029869275","-0.010361467","-0.007769471","-5.293987784","-4.522523592","-8.674425206","-10.31512634","6694.246174","6792.730973","6942.623128","7440.645126","NYSE"
"2010-07-06","6486.1","-0.093874043","1","-0.029869275","-0.010361467","-0.007769471","0.002089926","-6.104693245","-4.895894428","-7.933286018","-9.247236603","6751.90088","6830.407917","6963.350603","7450.754122","NYSE"
"2010-07-07","6685.8","-0.06601833","2","-0.010361467","-0.007769471","0.002089926","-0.016401749","-3.152069994","-0.67447112","-4.477654589","-6.910235168","6810.967742","6866.650856","6982.830219","7460.449138","NYSE"
"2010-07-08","6755.8","0.224181662","3","-0.007769471","0.002089926","-0.016401749","0.000637367","-2.327665973","-2.116808415","-3.414062277","-5.833321718","6838.782795","6885.687788","6994.953902","7468.234557","NYSE"
"2010-07-09","6808.7","0.088214436","4","0.002089926","-0.016401749","0.000637367","-0.001937312","1.478500633","-2.245481041","-2.718959851","-4.822679173","6857.223417","6899.360187","7004.715286","7475.394703","NYSE"
"2010-07-12","6794.5","0.051219658","0","-0.016401749","0.000637367","-0.001937312","0.03089649","0.814588403","-3.569401079","-5.301816053","-5.478346758","6868.006398","6908.903365","7012.715909","7482.095152","NYSE"
"2010-07-13","6907.8","-0.165910114","1","0.000637367","-0.001937312","0.03089649","-0.00446614","1.287390029","-1.947480483","-3.346858822","-3.249390739","6884.341153","6920.945824","7021.622681","7489.005656","NYSE"
"2010-07-14","6903.4","-0.071500659","2","-0.001937312","0.03089649","-0.00446614","-0.011788856","2.558236273","-1.368727855","-3.880480639","0.010140959","6879.128076","6922.329595","7026.268505","7494.846919","NYSE"
